Move,Move Time (s),Evaluation Time (ms)
1,7.297553539276123,67.36564636230469
2,8.009554624557495,5.000114440917969
3,4.903420448303223,22.52984046936035
4,6.915730953216553,6.000518798828125
5,5.365535497665405,21.52729034423828
6,5.258730173110962,4.999637603759766
7,6.117485284805298,82.78727531433105
8,5.904444932937622,5.000114440917969
9,5.293969631195068,24.354934692382812
10,4.504885673522949,4.999399185180664
11,4.741405248641968,5.518913269042969
12,5.646566867828369,5.00035285949707
13,4.567552089691162,5.005121231079102
14,5.364330530166626,4.999876022338867
15,4.6118104457855225,67.09504127502441
16,5.433977365493774,8.722782135009766
17,4.787262201309204,26.115894317626953
18,5.484025955200195,5.00035285949707
