Move,Move Time (s),Evaluation Time (ms)
1,0.10076642036437988,31.627178192138672
2,0.25212860107421875,29.615163803100586
3,0.567694902420044,28.417587280273438
4,0.4642038345336914,26.602745056152344
5,0.3962578773498535,27.76360511779785
6,0.649451494216919,26.034832000732422
7,0.7269196510314941,38.002967834472656
8,0.549534797668457,26.121139526367188
9,0.4677700996398926,25.99620819091797
10,0.4093501567840576,27.801513671875
11,0.5193495750427246,35.54224967956543
12,0.5281484127044678,40.14110565185547
13,0.5364439487457275,48.537254333496094
14,0.5248639583587646,39.61014747619629
15,0.49368834495544434,33.71071815490723
16,0.46328067779541016,42.37174987792969
17,0.47881102561950684,42.04750061035156
18,0.37758708000183105,35.758256912231445
19,0.46060919761657715,44.86989974975586
20,0.5485167503356934,42.25420951843262
21,0.6350469589233398,38.69271278381348
