Move,Move Time (s),Evaluation Time (ms)
1,0.10076642036437988,35.301923751831055
2,0.25212860107421875,25.37393569946289
3,0.567694902420044,32.53531455993652
4,0.4642038345336914,35.30526161193848
5,0.3962578773498535,29.787302017211914
6,0.649451494216919,26.11255645751953
7,0.7269196510314941,59.439659118652344
8,0.549534797668457,50.81772804260254
9,0.4677700996398926,48.233985900878906
10,0.4093501567840576,56.8242073059082
11,0.5193495750427246,44.182538986206055
12,0.5281484127044678,42.52028465270996
