Move,Move Time (s),Evaluation Time (ms)
1,0.21203398704528809,27.667760848999023
2,0.3811976909637451,24.782419204711914
3,0.40851879119873047,24.990558624267578
4,0.49877309799194336,27.701854705810547
5,0.5272259712219238,27.460098266601562
6,0.6192700862884521,28.980016708374023
7,0.568490743637085,63.21597099304199
8,0.6045019626617432,69.3662166595459
9,0.4984259605407715,51.427364349365234
10,0.5083096027374268,36.73553466796875
11,0.6466989517211914,46.59724235534668
12,0.5990245342254639,48.05779457092285
