Move,Move Time (s),Evaluation Time (ms)
1,0.0410923957824707,44.01731491088867
2,0.14491915702819824,51.22780799865723
3,0.2200934886932373,45.98641395568848
4,0.23543047904968262,45.447587966918945
5,0.16779327392578125,40.970802307128906
6,0.42886948585510254,44.80314254760742
7,0.39131927490234375,33.753395080566406
8,0.32003283500671387,32.84597396850586
9,0.22620415687561035,30.05242347717285
10,0.21242713928222656,28.584718704223633
11,0.2766907215118408,36.244869232177734
12,0.2937190532684326,36.112308502197266
13,0.2744922637939453,34.061431884765625
14,0.18770790100097656,104.80141639709473
15,0.19632983207702637,37.11438179016113
16,0.34061288833618164,29.63566780090332
