Move,Move Time (s),Evaluation Time (ms)
1,0.10076642036437988,28.417587280273438
2,0.25212860107421875,26.602745056152344
3,0.567694902420044,27.76360511779785
4,0.4642038345336914,26.034832000732422
5,0.3962578773498535,38.002967834472656
6,0.649451494216919,26.121139526367188
7,0.7269196510314941,25.99620819091797
8,0.549534797668457,27.801513671875
9,0.4677700996398926,35.54224967956543
10,0.4093501567840576,40.14110565185547
11,0.5193495750427246,48.537254333496094
12,0.5281484127044678,39.61014747619629
13,0.5364439487457275,33.71071815490723
14,0.5248639583587646,42.37174987792969
15,0.49368834495544434,42.04750061035156
16,0.46328067779541016,35.758256912231445
17,0.47881102561950684,44.86989974975586
18,0.37758708000183105,42.25420951843262
19,0.46060919761657715,38.69271278381348
20,0.5485167503356934,47.32823371887207
21,0.6350469589233398,36.99970245361328
22,0.7822861671447754,75.23584365844727
