Move,Move Time (s),Evaluation Time (ms)
1,0.10076642036437988,32.53531455993652
2,0.25212860107421875,35.30526161193848
3,0.567694902420044,29.787302017211914
4,0.4642038345336914,26.11255645751953
5,0.3962578773498535,59.439659118652344
6,0.649451494216919,50.81772804260254
7,0.7269196510314941,48.233985900878906
8,0.549534797668457,56.8242073059082
9,0.4677700996398926,44.182538986206055
10,0.4093501567840576,42.52028465270996
11,0.5193495750427246,29.518842697143555
12,0.5281484127044678,26.77178382873535
13,0.5364439487457275,32.67216682434082
