Move,Move Time (s),Evaluation Time (ms)
1,0.034418582916259766,18.482446670532227
2,0.0970301628112793,10.55598258972168
3,0.16771364212036133,12.018203735351562
4,0.2433617115020752,9.548425674438477
5,0.15078067779541016,10.024070739746094
6,0.3636345863342285,8.844614028930664
7,0.37173938751220703,11.935234069824219
8,0.3868825435638428,10.640144348144531
9,0.16083407402038574,7.560968399047852
10,0.06123495101928711,23.257970809936523
11,0.09946203231811523,28.131723403930664
12,0.08186531066894531,10.969877243041992
13,0.12021732330322266,19.962549209594727
14,0.056264400482177734,14.941215515136719
15,0.07647466659545898,13.404607772827148
16,0.061658382415771484,25.529146194458008
17,0.08234143257141113,17.72785186767578
18,0.1572115421295166,10.81705093383789
19,0.08359909057617188,22.016525268554688
20,0.0832831859588623,20.10321617126465
21,0.11268448829650879,19.01841163635254
