Move,Move Time (s),Evaluation Time (ms)
1,0.21203398704528809,30.64727783203125
2,0.3811976909637451,27.250289916992188
3,0.40851879119873047,26.313066482543945
4,0.49877309799194336,30.32994270324707
5,0.5272259712219238,41.69321060180664
6,0.6192700862884521,39.778947830200195
7,0.568490743637085,44.74306106567383
8,0.6045019626617432,32.11784362792969
9,0.4984259605407715,35.798072814941406
10,0.5083096027374268,42.611122131347656
11,0.6466989517211914,30.173540115356445
12,0.5990245342254639,40.6794548034668
13,0.5799515247344971,47.728538513183594
14,0.5214252471923828,31.772851943969727
15,0.5670557022094727,48.62689971923828
16,0.7634656429290771,46.836137771606445
17,0.5285687446594238,44.58475112915039
18,0.6220307350158691,35.10093688964844
19,0.8283965587615967,36.26227378845215
20,0.8616013526916504,42.62566566467285
