Move,Move Time (s),Evaluation Time (ms)
1,3.028658151626587,7.010698318481445
2,3.0511927604675293,114.11094665527344
3,4.9468464851379395,10.55765151977539
4,5.345465898513794,39.85714912414551
5,3.919142484664917,8.88681411743164
6,3.2531208992004395,12.990236282348633
7,3.552051067352295,213.41943740844727
8,4.391406297683716,7.674694061279297
9,3.0778443813323975,9.631156921386719
10,4.548352956771851,57.67035484313965
11,4.3248631954193115,25.174379348754883
12,4.513365745544434,16.304731369018555
13,3.634039878845215,10.036945343017578
14,2.6846232414245605,92.24414825439453
15,4.6897735595703125,20.693302154541016
