Move,Move Time (s),Evaluation Time (ms)
1,0.07026791572570801,10.582923889160156
2,0.15989351272583008,14.244318008422852
3,0.21252822875976562,11.020421981811523
4,0.40728020668029785,8.827686309814453
5,0.1973583698272705,18.83530616760254
6,0.2641780376434326,13.517141342163086
7,0.33063244819641113,15.573978424072266
8,0.24595379829406738,12.549161911010742
9,0.16354823112487793,14.021873474121094
10,0.09300661087036133,14.642953872680664
11,0.11854290962219238,18.533945083618164
12,0.08752059936523438,14.759063720703125
13,0.0921318531036377,16.02458953857422
14,0.11035680770874023,31.54134750366211
15,0.06791090965270996,27.010202407836914
16,0.14251923561096191,25.117874145507812
17,0.06410408020019531,15.940189361572266
18,0.06937503814697266,14.201164245605469
19,0.09688282012939453,17.127037048339844
20,0.15927338600158691,30.234813690185547
21,0.13113117218017578,21.999597549438477
22,0.1895296573638916,20.322322845458984
23,0.1409289836883545,25.93684196472168
24,0.16206026077270508,24.70874786376953
25,0.19575929641723633,33.217430114746094
