Move,Move Time (s),Evaluation Time (ms)
1,0.10076642036437988,29.518842697143555
2,0.25212860107421875,26.77178382873535
3,0.567694902420044,32.67216682434082
4,0.4642038345336914,32.52744674682617
5,0.3962578773498535,27.118444442749023
6,0.649451494216919,21.61383628845215
7,0.7269196510314941,31.627178192138672
8,0.549534797668457,29.615163803100586
9,0.4677700996398926,28.417587280273438
10,0.4093501567840576,26.602745056152344
11,0.5193495750427246,27.76360511779785
12,0.5281484127044678,26.034832000732422
13,0.5364439487457275,38.002967834472656
14,0.5248639583587646,26.121139526367188
15,0.49368834495544434,25.99620819091797
16,0.46328067779541016,27.801513671875
17,0.47881102561950684,35.54224967956543
18,0.37758708000183105,40.14110565185547
