Move,Move Time (s),Evaluation Time (ms)
1,0.10076642036437988,32.67216682434082
2,0.25212860107421875,32.52744674682617
3,0.567694902420044,27.118444442749023
4,0.4642038345336914,21.61383628845215
5,0.3962578773498535,31.627178192138672
6,0.649451494216919,29.615163803100586
7,0.7269196510314941,28.417587280273438
8,0.549534797668457,26.602745056152344
9,0.4677700996398926,27.76360511779785
10,0.4093501567840576,26.034832000732422
11,0.5193495750427246,38.002967834472656
12,0.5281484127044678,26.121139526367188
13,0.5364439487457275,25.99620819091797
14,0.5248639583587646,27.801513671875
15,0.49368834495544434,35.54224967956543
16,0.46328067779541016,40.14110565185547
17,0.47881102561950684,48.537254333496094
18,0.37758708000183105,39.61014747619629
19,0.46060919761657715,33.71071815490723
