Move,Move Time (s),Evaluation Time (ms)
1,0.21203398704528809,35.798072814941406
2,0.3811976909637451,42.611122131347656
3,0.40851879119873047,30.173540115356445
4,0.49877309799194336,40.6794548034668
5,0.5272259712219238,47.728538513183594
6,0.6192700862884521,31.772851943969727
7,0.568490743637085,48.62689971923828
8,0.6045019626617432,46.836137771606445
9,0.4984259605407715,44.58475112915039
10,0.5083096027374268,35.10093688964844
11,0.6466989517211914,36.26227378845215
12,0.5990245342254639,42.62566566467285
13,0.5799515247344971,39.671897888183594
14,0.5214252471923828,37.7964973449707
15,0.5670557022094727,32.99283981323242
16,0.7634656429290771,49.29709434509277
17,0.5285687446594238,71.31767272949219
18,0.6220307350158691,69.16069984436035
19,0.8283965587615967,40.857791900634766
20,0.8616013526916504,25.84528923034668
21,0.6754586696624756,47.3020076751709
22,0.8719096183776855,33.52832794189453
23,0.6245512962341309,23.100614547729492
24,0.3634979724884033,21.594762802124023
