Move,Move Time (s),Evaluation Time (ms)
1,0.07026791572570801,7.118701934814453
2,0.15989351272583008,8.091926574707031
3,0.21252822875976562,12.009620666503906
4,0.40728020668029785,13.03553581237793
5,0.1973583698272705,10.582923889160156
6,0.2641780376434326,14.244318008422852
7,0.33063244819641113,11.020421981811523
8,0.24595379829406738,8.827686309814453
9,0.16354823112487793,18.83530616760254
10,0.09300661087036133,13.517141342163086
11,0.11854290962219238,15.573978424072266
12,0.08752059936523438,12.549161911010742
13,0.0921318531036377,14.021873474121094
14,0.11035680770874023,14.642953872680664
15,0.06791090965270996,18.533945083618164
16,0.14251923561096191,14.759063720703125
17,0.06410408020019531,16.02458953857422
18,0.06937503814697266,31.54134750366211
19,0.09688282012939453,27.010202407836914
20,0.15927338600158691,25.117874145507812
21,0.13113117218017578,15.940189361572266
22,0.1895296573638916,14.201164245605469
23,0.1409289836883545,17.127037048339844
