Move,Move Time (s),Evaluation Time (ms)
1,0.0410923957824707,36.244869232177734
2,0.14491915702819824,36.112308502197266
3,0.2200934886932373,34.061431884765625
4,0.23543047904968262,104.80141639709473
5,0.16779327392578125,37.11438179016113
6,0.42886948585510254,29.63566780090332
7,0.39131927490234375,33.43391418457031
8,0.32003283500671387,30.099868774414062
9,0.22620415687561035,32.70578384399414
10,0.21242713928222656,28.928279876708984
11,0.2766907215118408,38.469552993774414
12,0.2937190532684326,37.76216506958008
13,0.2744922637939453,46.76103591918945
14,0.18770790100097656,44.72184181213379
15,0.19632983207702637,39.47567939758301
16,0.34061288833618164,46.167612075805664
17,0.23631787300109863,48.79951477050781
18,0.18689537048339844,39.34836387634277
19,0.24123835563659668,60.239315032958984
20,0.21384167671203613,43.295860290527344
21,0.2535817623138428,44.190168380737305
