Move,Move Time (s),Evaluation Time (ms)
1,3.028658151626587,22.866487503051758
2,3.0511927604675293,19.8366641998291
3,4.9468464851379395,26.009798049926758
4,5.345465898513794,18.6007022857666
5,3.919142484664917,51.03635787963867
6,3.2531208992004395,64.07642364501953
7,3.552051067352295,24.611711502075195
8,4.391406297683716,47.68943786621094
9,3.0778443813323975,16.1590576171875
10,4.548352956771851,16.02005958557129
11,4.3248631954193115,44.53396797180176
12,4.513365745544434,20.483016967773438
13,3.634039878845215,50.402164459228516
14,2.6846232414245605,37.25099563598633
15,4.6897735595703125,133.80932807922363
16,4.221840143203735,84.38897132873535
17,4.289406776428223,110.34703254699707
18,4.354283332824707,40.41337966918945
19,3.677887201309204,83.6336612701416
20,4.154315948486328,104.15530204772949
21,5.716808795928955,149.81842041015625
22,4.505321264266968,70.82676887512207
23,2.8063104152679443,37.261009216308594
