Move,Move Time (s),Evaluation Time (ms)
1,0.21203398704528809,34.59501266479492
2,0.3811976909637451,28.237342834472656
3,0.40851879119873047,30.64727783203125
4,0.49877309799194336,27.250289916992188
5,0.5272259712219238,26.313066482543945
6,0.6192700862884521,30.32994270324707
7,0.568490743637085,41.69321060180664
8,0.6045019626617432,39.778947830200195
9,0.4984259605407715,44.74306106567383
10,0.5083096027374268,32.11784362792969
11,0.6466989517211914,35.798072814941406
12,0.5990245342254639,42.611122131347656
13,0.5799515247344971,30.173540115356445
14,0.5214252471923828,40.6794548034668
15,0.5670557022094727,47.728538513183594
16,0.7634656429290771,31.772851943969727
17,0.5285687446594238,48.62689971923828
18,0.6220307350158691,46.836137771606445
19,0.8283965587615967,44.58475112915039
