Move,Move Time (s),Evaluation Time (ms)
1,7.297553539276123,5.687713623046875
2,8.009554624557495,83.04977416992188
3,4.903420448303223,4.283666610717773
4,6.915730953216553,5.981683731079102
5,5.365535497665405,4.974126815795898
6,5.258730173110962,3.976106643676758
7,6.117485284805298,36.18955612182617
8,5.904444932937622,5.519390106201172
9,5.293969631195068,5.002021789550781
10,4.504885673522949,4.02522087097168
11,4.741405248641968,4.999637603759766
12,5.646566867828369,20.251989364624023
13,4.567552089691162,5.005598068237305
14,5.364330530166626,4.9915313720703125
15,4.6118104457855225,51.85413360595703
16,5.433977365493774,118.45541000366211
