Move,Move Time (s),Evaluation Time (ms)
1,0.09488439559936523,39.942026138305664
2,0.1981964111328125,39.089202880859375
3,0.22692012786865234,38.04588317871094
4,0.31281185150146484,29.868364334106445
5,0.22318482398986816,31.72588348388672
6,0.32555580139160156,38.107872009277344
7,0.281599760055542,39.92319107055664
8,0.25806546211242676,28.460979461669922
9,0.2247025966644287,34.4538688659668
10,0.1645035743713379,32.1047306060791
11,0.3398020267486572,36.716461181640625
12,0.2541794776916504,33.7977409362793
13,0.2912881374359131,33.11586380004883
14,0.2546043395996094,39.58272933959961
15,0.23622965812683105,43.219566345214844
16,0.43553614616394043,41.002750396728516
17,0.19365906715393066,41.517019271850586
18,0.23987555503845215,42.14167594909668
19,0.2200455665588379,42.54460334777832
