Move,Move Time (s),Evaluation Time (ms)
1,3.028658151626587,7.682561874389648
2,3.0511927604675293,24.31011199951172
3,4.9468464851379395,8.004903793334961
4,5.345465898513794,23.610591888427734
5,3.919142484664917,24.173736572265625
6,3.2531208992004395,7.98797607421875
7,3.552051067352295,7.6770782470703125
8,4.391406297683716,8.095264434814453
9,3.0778443813323975,9.690523147583008
10,4.548352956771851,56.28657341003418
11,4.3248631954193115,8.997917175292969
12,4.513365745544434,24.32847023010254
13,3.634039878845215,7.732868194580078
14,2.6846232414245605,8.984804153442383
15,4.6897735595703125,28.337478637695312
16,4.221840143203735,8.080005645751953
