Move,Move Time (s),Evaluation Time (ms)
1,0.09488439559936523,43.58625411987305
2,0.1981964111328125,34.46221351623535
3,0.22692012786865234,44.17228698730469
4,0.31281185150146484,38.752079010009766
5,0.22318482398986816,39.942026138305664
6,0.32555580139160156,39.089202880859375
7,0.281599760055542,38.04588317871094
8,0.25806546211242676,29.868364334106445
9,0.2247025966644287,31.72588348388672
10,0.1645035743713379,38.107872009277344
11,0.3398020267486572,39.92319107055664
12,0.2541794776916504,28.460979461669922
13,0.2912881374359131,34.4538688659668
14,0.2546043395996094,32.1047306060791
15,0.23622965812683105,36.716461181640625
16,0.43553614616394043,33.7977409362793
17,0.19365906715393066,33.11586380004883
