Move,Move Time (s),Evaluation Time (ms)
1,0.034418582916259766,14.041423797607422
2,0.0970301628112793,15.997886657714844
3,0.16771364212036133,18.53203773498535
4,0.2433617115020752,7.995367050170898
5,0.15078067779541016,8.718490600585938
6,0.3636345863342285,8.114337921142578
7,0.37173938751220703,18.482446670532227
8,0.3868825435638428,10.55598258972168
9,0.16083407402038574,12.018203735351562
10,0.06123495101928711,9.548425674438477
11,0.09946203231811523,10.024070739746094
12,0.08186531066894531,8.844614028930664
13,0.12021732330322266,11.935234069824219
14,0.056264400482177734,10.640144348144531
15,0.07647466659545898,7.560968399047852
16,0.061658382415771484,23.257970809936523
17,0.08234143257141113,28.131723403930664
18,0.1572115421295166,10.969877243041992
