Move,Move Time (s),Evaluation Time (ms)
1,0.10076642036437988,27.76360511779785
2,0.25212860107421875,26.034832000732422
3,0.567694902420044,38.002967834472656
4,0.4642038345336914,26.121139526367188
5,0.3962578773498535,25.99620819091797
6,0.649451494216919,27.801513671875
7,0.7269196510314941,35.54224967956543
8,0.549534797668457,40.14110565185547
9,0.4677700996398926,48.537254333496094
10,0.4093501567840576,39.61014747619629
11,0.5193495750427246,33.71071815490723
12,0.5281484127044678,42.37174987792969
13,0.5364439487457275,42.04750061035156
14,0.5248639583587646,35.758256912231445
15,0.49368834495544434,44.86989974975586
16,0.46328067779541016,42.25420951843262
17,0.47881102561950684,38.69271278381348
18,0.37758708000183105,47.32823371887207
19,0.46060919761657715,36.99970245361328
20,0.5485167503356934,75.23584365844727
21,0.6350469589233398,50.1096248626709
22,0.7822861671447754,28.199195861816406
23,0.8692381381988525,41.475772857666016
