Move,Move Time (s),Evaluation Time (ms)
1,0.0410923957824707,33.43391418457031
2,0.14491915702819824,30.099868774414062
3,0.2200934886932373,32.70578384399414
4,0.23543047904968262,28.928279876708984
5,0.16779327392578125,38.469552993774414
6,0.42886948585510254,37.76216506958008
7,0.39131927490234375,46.76103591918945
8,0.32003283500671387,44.72184181213379
9,0.22620415687561035,39.47567939758301
10,0.21242713928222656,46.167612075805664
11,0.2766907215118408,48.79951477050781
12,0.2937190532684326,39.34836387634277
13,0.2744922637939453,60.239315032958984
14,0.18770790100097656,43.295860290527344
15,0.19632983207702637,44.190168380737305
16,0.34061288833618164,42.353153228759766
17,0.23631787300109863,42.31405258178711
18,0.18689537048339844,84.80167388916016
19,0.24123835563659668,47.50823974609375
20,0.21384167671203613,43.79582405090332
21,0.2535817623138428,55.692434310913086
22,0.3991837501525879,59.607744216918945
23,0.26289820671081543,46.77915573120117
24,0.34401679039001465,59.96513366699219
