Move,Move Time (s),Evaluation Time (ms)
1,0.21203398704528809,27.460098266601562
2,0.3811976909637451,28.980016708374023
3,0.40851879119873047,63.21597099304199
4,0.49877309799194336,69.3662166595459
5,0.5272259712219238,51.427364349365234
6,0.6192700862884521,36.73553466796875
7,0.568490743637085,46.59724235534668
8,0.6045019626617432,48.05779457092285
9,0.4984259605407715,40.65346717834473
10,0.5083096027374268,33.27298164367676
11,0.6466989517211914,34.59501266479492
12,0.5990245342254639,28.237342834472656
13,0.5799515247344971,30.64727783203125
14,0.5214252471923828,27.250289916992188
