Move,Move Time (s),Evaluation Time (ms)
1,0.21203398704528809,51.427364349365234
2,0.3811976909637451,36.73553466796875
3,0.40851879119873047,46.59724235534668
4,0.49877309799194336,48.05779457092285
5,0.5272259712219238,40.65346717834473
6,0.6192700862884521,33.27298164367676
7,0.568490743637085,34.59501266479492
8,0.6045019626617432,28.237342834472656
9,0.4984259605407715,30.64727783203125
10,0.5083096027374268,27.250289916992188
11,0.6466989517211914,26.313066482543945
12,0.5990245342254639,30.32994270324707
13,0.5799515247344971,41.69321060180664
14,0.5214252471923828,39.778947830200195
15,0.5670557022094727,44.74306106567383
16,0.7634656429290771,32.11784362792969
