Move,Move Time (s),Evaluation Time (ms)
1,0.0410923957824707,30.05242347717285
2,0.14491915702819824,28.584718704223633
3,0.2200934886932373,36.244869232177734
4,0.23543047904968262,36.112308502197266
5,0.16779327392578125,34.061431884765625
6,0.42886948585510254,104.80141639709473
7,0.39131927490234375,37.11438179016113
8,0.32003283500671387,29.63566780090332
9,0.22620415687561035,33.43391418457031
10,0.21242713928222656,30.099868774414062
11,0.2766907215118408,32.70578384399414
12,0.2937190532684326,28.928279876708984
13,0.2744922637939453,38.469552993774414
14,0.18770790100097656,37.76216506958008
15,0.19632983207702637,46.76103591918945
16,0.34061288833618164,44.72184181213379
17,0.23631787300109863,39.47567939758301
18,0.18689537048339844,46.167612075805664
19,0.24123835563659668,48.79951477050781
20,0.21384167671203613,39.34836387634277
