Move,Move Time (s),Evaluation Time (ms)
1,0.10076642036437988,59.439659118652344
2,0.25212860107421875,50.81772804260254
3,0.567694902420044,48.233985900878906
4,0.4642038345336914,56.8242073059082
5,0.3962578773498535,44.182538986206055
6,0.649451494216919,42.52028465270996
7,0.7269196510314941,29.518842697143555
8,0.549534797668457,26.77178382873535
9,0.4677700996398926,32.67216682434082
10,0.4093501567840576,32.52744674682617
11,0.5193495750427246,27.118444442749023
12,0.5281484127044678,21.61383628845215
13,0.5364439487457275,31.627178192138672
14,0.5248639583587646,29.615163803100586
15,0.49368834495544434,28.417587280273438
