Move,Move Time (s),Evaluation Time (ms)
1,0.0410923957824707,34.061431884765625
2,0.14491915702819824,104.80141639709473
3,0.2200934886932373,37.11438179016113
4,0.23543047904968262,29.63566780090332
5,0.16779327392578125,33.43391418457031
6,0.42886948585510254,30.099868774414062
7,0.39131927490234375,32.70578384399414
8,0.32003283500671387,28.928279876708984
9,0.22620415687561035,38.469552993774414
10,0.21242713928222656,37.76216506958008
11,0.2766907215118408,46.76103591918945
12,0.2937190532684326,44.72184181213379
13,0.2744922637939453,39.47567939758301
14,0.18770790100097656,46.167612075805664
15,0.19632983207702637,48.79951477050781
16,0.34061288833618164,39.34836387634277
17,0.23631787300109863,60.239315032958984
18,0.18689537048339844,43.295860290527344
19,0.24123835563659668,44.190168380737305
20,0.21384167671203613,42.353153228759766
21,0.2535817623138428,42.31405258178711
22,0.3991837501525879,84.80167388916016
