Move,Move Time (s),Evaluation Time (ms)
1,0.0410923957824707,40.970802307128906
2,0.14491915702819824,44.80314254760742
3,0.2200934886932373,33.753395080566406
4,0.23543047904968262,32.84597396850586
5,0.16779327392578125,30.05242347717285
6,0.42886948585510254,28.584718704223633
7,0.39131927490234375,36.244869232177734
8,0.32003283500671387,36.112308502197266
9,0.22620415687561035,34.061431884765625
10,0.21242713928222656,104.80141639709473
11,0.2766907215118408,37.11438179016113
12,0.2937190532684326,29.63566780090332
13,0.2744922637939453,33.43391418457031
14,0.18770790100097656,30.099868774414062
15,0.19632983207702637,32.70578384399414
16,0.34061288833618164,28.928279876708984
17,0.23631787300109863,38.469552993774414
18,0.18689537048339844,37.76216506958008
