Move,Move Time (s),Evaluation Time (ms)
1,0.09488439559936523,36.716461181640625
2,0.1981964111328125,33.7977409362793
3,0.22692012786865234,33.11586380004883
4,0.31281185150146484,39.58272933959961
5,0.22318482398986816,43.219566345214844
6,0.32555580139160156,41.002750396728516
7,0.281599760055542,41.517019271850586
8,0.25806546211242676,42.14167594909668
9,0.2247025966644287,42.54460334777832
10,0.1645035743713379,41.5194034576416
11,0.3398020267486572,47.19686508178711
12,0.2541794776916504,54.63218688964844
13,0.2912881374359131,50.20785331726074
14,0.2546043395996094,42.66166687011719
15,0.23622965812683105,62.09444999694824
16,0.43553614616394043,49.38364028930664
17,0.19365906715393066,46.04387283325195
18,0.23987555503845215,37.693023681640625
19,0.2200455665588379,58.43305587768555
20,0.4700930118560791,54.04233932495117
21,0.37383198738098145,49.80349540710449
22,0.3508322238922119,89.0650749206543
23,0.4456338882446289,75.13046264648438
24,0.5644052028656006,92.9253101348877
