Move,Move Time (s),Evaluation Time (ms)
1,0.0410923957824707,49.39126968383789
2,0.14491915702819824,41.72706604003906
3,0.2200934886932373,64.44311141967773
4,0.23543047904968262,44.863224029541016
5,0.16779327392578125,44.01731491088867
6,0.42886948585510254,51.22780799865723
7,0.39131927490234375,45.98641395568848
8,0.32003283500671387,45.447587966918945
9,0.22620415687561035,40.970802307128906
10,0.21242713928222656,44.80314254760742
11,0.2766907215118408,33.753395080566406
12,0.2937190532684326,32.84597396850586
13,0.2744922637939453,30.05242347717285
14,0.18770790100097656,28.584718704223633
