Move,Move Time (s),Evaluation Time (ms)
1,0.10076642036437988,27.118444442749023
2,0.25212860107421875,21.61383628845215
3,0.567694902420044,31.627178192138672
4,0.4642038345336914,29.615163803100586
5,0.3962578773498535,28.417587280273438
6,0.649451494216919,26.602745056152344
7,0.7269196510314941,27.76360511779785
8,0.549534797668457,26.034832000732422
9,0.4677700996398926,38.002967834472656
10,0.4093501567840576,26.121139526367188
11,0.5193495750427246,25.99620819091797
12,0.5281484127044678,27.801513671875
13,0.5364439487457275,35.54224967956543
14,0.5248639583587646,40.14110565185547
15,0.49368834495544434,48.537254333496094
16,0.46328067779541016,39.61014747619629
17,0.47881102561950684,33.71071815490723
18,0.37758708000183105,42.37174987792969
19,0.46060919761657715,42.04750061035156
20,0.5485167503356934,35.758256912231445
