Move,Move Time (s),Evaluation Time (ms)
1,0.09488439559936523,34.4538688659668
2,0.1981964111328125,32.1047306060791
3,0.22692012786865234,36.716461181640625
4,0.31281185150146484,33.7977409362793
5,0.22318482398986816,33.11586380004883
6,0.32555580139160156,39.58272933959961
7,0.281599760055542,43.219566345214844
8,0.25806546211242676,41.002750396728516
9,0.2247025966644287,41.517019271850586
10,0.1645035743713379,42.14167594909668
11,0.3398020267486572,42.54460334777832
12,0.2541794776916504,41.5194034576416
13,0.2912881374359131,47.19686508178711
14,0.2546043395996094,54.63218688964844
15,0.23622965812683105,50.20785331726074
16,0.43553614616394043,42.66166687011719
17,0.19365906715393066,62.09444999694824
18,0.23987555503845215,49.38364028930664
19,0.2200455665588379,46.04387283325195
20,0.4700930118560791,37.693023681640625
21,0.37383198738098145,58.43305587768555
22,0.3508322238922119,54.04233932495117
23,0.4456338882446289,49.80349540710449
