Move,Move Time (s),Evaluation Time (ms)
1,0.10076642036437988,48.233985900878906
2,0.25212860107421875,56.8242073059082
3,0.567694902420044,44.182538986206055
4,0.4642038345336914,42.52028465270996
5,0.3962578773498535,29.518842697143555
6,0.649451494216919,26.77178382873535
7,0.7269196510314941,32.67216682434082
8,0.549534797668457,32.52744674682617
9,0.4677700996398926,27.118444442749023
10,0.4093501567840576,21.61383628845215
11,0.5193495750427246,31.627178192138672
12,0.5281484127044678,29.615163803100586
13,0.5364439487457275,28.417587280273438
14,0.5248639583587646,26.602745056152344
15,0.49368834495544434,27.76360511779785
16,0.46328067779541016,26.034832000732422
