Move,Move Time (s),Evaluation Time (ms)
1,0.09488439559936523,39.16478157043457
2,0.1981964111328125,37.15920448303223
3,0.22692012786865234,30.118465423583984
4,0.31281185150146484,29.50119972229004
5,0.22318482398986816,62.60418891906738
6,0.32555580139160156,51.21111869812012
7,0.281599760055542,59.65995788574219
8,0.25806546211242676,42.572021484375
9,0.2247025966644287,43.58625411987305
10,0.1645035743713379,34.46221351623535
11,0.3398020267486572,44.17228698730469
12,0.2541794776916504,38.752079010009766
13,0.2912881374359131,39.942026138305664
