Move,Move Time (s),Evaluation Time (ms)
1,0.09488439559936523,39.92319107055664
2,0.1981964111328125,28.460979461669922
3,0.22692012786865234,34.4538688659668
4,0.31281185150146484,32.1047306060791
5,0.22318482398986816,36.716461181640625
6,0.32555580139160156,33.7977409362793
7,0.281599760055542,33.11586380004883
8,0.25806546211242676,39.58272933959961
9,0.2247025966644287,43.219566345214844
10,0.1645035743713379,41.002750396728516
11,0.3398020267486572,41.517019271850586
12,0.2541794776916504,42.14167594909668
13,0.2912881374359131,42.54460334777832
14,0.2546043395996094,41.5194034576416
15,0.23622965812683105,47.19686508178711
16,0.43553614616394043,54.63218688964844
17,0.19365906715393066,50.20785331726074
18,0.23987555503845215,42.66166687011719
19,0.2200455665588379,62.09444999694824
20,0.4700930118560791,49.38364028930664
21,0.37383198738098145,46.04387283325195
22,0.3508322238922119,37.693023681640625
