Move,Move Time (s),Evaluation Time (ms)
1,0.07026791572570801,9.005546569824219
2,0.15989351272583008,6.989240646362305
3,0.21252822875976562,9.005069732666016
4,0.40728020668029785,6.946086883544922
5,0.1973583698272705,7.118701934814453
6,0.2641780376434326,8.091926574707031
7,0.33063244819641113,12.009620666503906
8,0.24595379829406738,13.03553581237793
9,0.16354823112487793,10.582923889160156
10,0.09300661087036133,14.244318008422852
11,0.11854290962219238,11.020421981811523
12,0.08752059936523438,8.827686309814453
13,0.0921318531036377,18.83530616760254
14,0.11035680770874023,13.517141342163086
15,0.06791090965270996,15.573978424072266
16,0.14251923561096191,12.549161911010742
17,0.06410408020019531,14.021873474121094
18,0.06937503814697266,14.642953872680664
19,0.09688282012939453,18.533945083618164
20,0.15927338600158691,14.759063720703125
21,0.13113117218017578,16.02458953857422
