Move,Move Time (s),Evaluation Time (ms)
1,0.21203398704528809,63.21597099304199
2,0.3811976909637451,69.3662166595459
3,0.40851879119873047,51.427364349365234
4,0.49877309799194336,36.73553466796875
5,0.5272259712219238,46.59724235534668
6,0.6192700862884521,48.05779457092285
7,0.568490743637085,40.65346717834473
8,0.6045019626617432,33.27298164367676
9,0.4984259605407715,34.59501266479492
10,0.5083096027374268,28.237342834472656
11,0.6466989517211914,30.64727783203125
12,0.5990245342254639,27.250289916992188
13,0.5799515247344971,26.313066482543945
14,0.5214252471923828,30.32994270324707
15,0.5670557022094727,41.69321060180664
