Move,Move Time (s),Evaluation Time (ms)
1,0.034418582916259766,12.018203735351562
2,0.0970301628112793,9.548425674438477
3,0.16771364212036133,10.024070739746094
4,0.2433617115020752,8.844614028930664
5,0.15078067779541016,11.935234069824219
6,0.3636345863342285,10.640144348144531
7,0.37173938751220703,7.560968399047852
8,0.3868825435638428,23.257970809936523
9,0.16083407402038574,28.131723403930664
10,0.06123495101928711,10.969877243041992
11,0.09946203231811523,19.962549209594727
12,0.08186531066894531,14.941215515136719
13,0.12021732330322266,13.404607772827148
14,0.056264400482177734,25.529146194458008
15,0.07647466659545898,17.72785186767578
16,0.061658382415771484,10.81705093383789
17,0.08234143257141113,22.016525268554688
18,0.1572115421295166,20.10321617126465
19,0.08359909057617188,19.01841163635254
20,0.0832831859588623,36.46683692932129
21,0.11268448829650879,71.90155982971191
22,0.3492856025695801,67.86680221557617
